1,倒是對面的藥草植物園不錯，值得去走走，獲益匪淺
1,很喜歡的個景點，但最近常遇到有人次帶7～8隻大狗去散步，沒有繫繩子，而狗狗遇到其他人會追上去吠跟作勢咬人，非常危險！我媽媽已經被嚇到跌倒傷到手腕跟骨盆，希望相關單位能想辦法勸導或維護，不然下次年長者摔倒有可能會有更嚴重的傷害！
1,收費50元，沒什麼值得好看的
1,不值得  館內展覽稍嫌不足  空間的設計也待加強
1,"請問評價是用洗的嗎,我朋友帶小孩去堆內容都不能體驗"
1,進去就蜂的聲音很大聲就不敢爬了
1,市场小人太多吃客多      市場小人太多吃客多
1,小心車行白天景象有點被煙霧遮住  Beware of busy street The view was kind of smoggy
1,齋堂，管理很差，桌數要湊齊10人，才可開桌，同家人硬拆兩桌，另桌等了快半小時，才湊齊開桌，都不吃了
1,把原居民趕走，變成個殭屍般沒有靈魂的建築
1,食物根本連外面便當店都還爛前菜三色豆＋廉價豆皮，東坡肉柴叉燒又瘦又乾甜點的蛋糕都是麵粉味，喝個茶居然是立頓明閒情茶包請大家不要去了，超雷
1,移除原路邊種樹原因為何?
1, 我試圖通過主頁聯繫你，但根本聯繫不上你    收到回復後添加    台北導航的這個介紹頁面沒有最低人數限制  （剛寫評論就刪了，成謎了）  我在這個主頁的日文版裡找不到最低人數  （如果現在寫，說明已經添加了）    從上面來看，8月中旬以後    從主頁申請屏幕輸入2人併申請  （如果人數最少，應該用腳本等生成錯誤）  這個很重要！  我會在收到後 3 天內回复（是關於嗎？）被展示    等3天    由於沒有回复，在提問欄中日文，中文（google翻譯），英文（google翻譯），  人不夠嗎？  我問了個問題，但終究沒有答案    作為布袋戲評價可能很高，但我個人的問題是  僅限團體  你甚至不給我回信    這是否意味著分數只會完全給布袋？  這就是為什麼台北Navi的介紹消失了？  （此時，我並沒有寫得那麼苛刻）    
1,老人家在這裡溜躂很適合，不會累又很方便到達！
1,三創小米，售後服務非常不理想  昨日購買藍芽接收器，故障品，今日下午去現場無法立刻更換我去聯強國際檢查確定有問題卻沒現貨供應
1,爛透了 每次假日 只會辦些跟客家文化無關的活動 造成附近住家困擾
1,廟已經被廟婆侵佔了，整間弄的烏煙瘴氣，廟裡面還有養小動物屎尿堆，非常骯髒啊！廟婆還會趕信徒走，不讓信徒拜拜！
2,可能不是花期吧，就覺得只是很普通的走廊，  不需要特別去走
2,小小的寺廟旁邊的庭院似乎關閉不開放
2,不是很大的公園，媒體又放大介紹了
2, 我來這裡是因為台灣有座清真寺  沒必要來    
2,旁邊小攤主菜平平，副菜比民工的吃還爛
2,長年來只能從外面看，簡單地給學生介紹不知何時能立牌或開放參觀
2,07/25-07/28是生技醫美展  以前停車場還沒外包時，針對參展廠商跟身障朋友有停車優惠  自從給嘟嘟房標得經營後，全部按時計費  不知這樣的經營真的可以長久嗎？  廠商已經花那麼多錢來參展了為何還不給些彈性措施來便利？難怪參展跟看展人數年不如年  有時都覺得政府機關到底是便民還是擾民
2,北市府應將前山公園溫泉區內設施更完備，另設立冷水池並提供沐浴乳及洗髮乳，增強基層市民的幸福感！
2,維護的相當不錯 天氣好照相也很漂亮 值得再造訪的地方
2,只能看到幾棵的落羽松完全不值得特地過去啊！
2,步道算有趣，但蚊子非常非常多！
2,假日管制車輪立意良好，但大眾運輸請搞好人潮不多下山公車還要等個多小時，現場不能安排人車適時調度嗎？
2,整體規劃不錯只是再哺乳室部分的服務台人員訓練要加強，要嘛哺乳室就廢掉不然鎖住請你們協助開門態度很高高在上，哺乳室內蚊子很多不是很友善的環境扣的三分就是此部分
2, 截至2017年4月22日，它正在建設中並覆蓋著床單    
2,因為疫情沒有免費的茶也沒有所謂的福利社
2,是给光觀客的價格在地人有吃有些貴
2,维护不好，摇摇欲坠      維護不好，搖搖欲墜
3,時間不太對，花況差強人意
3,如能避開人潮，可以得到療癒
3,賣台鐵便當那小姐 不親切 要加強
3,逛3C產品的好地方，人氣還是稍顯不足
3,"環保局表示，山水綠生態公園前身為山豬窟垃圾掩埋場，自100年停止掩埋，102年成功復育轉型為生態公園，並於104年獲全球卓越建設獎環境類金獎肯定臺北能源之丘20啟用，將太陽光電發電結合原有沼氣發電設施，更可成為綠能環境教育的好素材，不僅賦予垃圾掩埋場封閉再利用的新生命，再次成功轉型朝向打造集環境教育生態環保綠能創電的綠能環保教育園區    環保局表示，臺北能源之丘分二期推動，第期座落北市木柵福德坑環保復育園區，是全國首座完工發電的掩埋場太陽能電廠自106年1月掛表發電至107年年底為止，累積發電量已經超過400萬度為持續推動綠能發電，市府依福德坑能源之丘成功經驗，於去年年底在南港山豬窟掩埋場的山水綠生態公園完成臺北能源之丘20太陽光電系統建置，設置1MW光電系統，108年2月15日舉辦啟用典禮，使臺北市綠能發電再行擴增，打造綠能創電環教共融之場域    市長柯文哲表示，臺北能源之丘第二期都是由市政府提供土地廠商出資，經公開招標以公私協力方式興建的太陽光電系統，政府零出資，由廠商負擔所有建置成本能源之丘20107年由勝陽能源公司於5月開始動工，只花半年施工時間，在107年12月完成了3,216片太陽能板設置，估計年發電量最高可達100萬度，每年可減少約500公噸二氧化碳排放量，相當於15座大安森林公園的吸碳量能源之丘20所產生電能由廠商賣給台電，隨後併入台電發電電網，由台電調配到市電提供民用，廠商每年提供101%售電收入給市府，做為土地使用回饋金"
3,宮廟配河景，還可以看夕陽
3,白日依山盡 黃河入海流 欲窮千里目 更上層樓
3,買禮物的時候這個地方或許是你最好參考的地方
3,小土地廟，小公園，和土地公打招呼，城市裡歇腳的地方
3,傳統市場的縮影，原本是夜市，近年來變成二手市集，裡面什麼二手雜貨地攤都有，當然也有特殊的性產業站在騎樓內，常見條子在附近關切這些女子，不過環境實在不像現代城市該有的水準
3,商人李春生作洋行買辦起家致富他幫助英商經營台灣北部茶葉產銷成效甚佳被稱為台灣茶葉之父他樂善好施熱心公益民間有極高聲望本身是基督徒後代捐建此堂作為紀念此堂處在巷弄之間建築風格獨特別具格外牆顏色獨特很悠靜沒有預約無法進入
3,服務親切，不收門票，可觀賞雕塑大師的私有作品在游覽大型的郵政博物館之後，可順便來此游      服務親切，不收門票，可觀賞雕塑大師的私有作品在遊覽大型的郵政博物館之後，可順便來此遊
3,還算整齊乾淨的徒步區，垃圾桶好找，可惜路線略狹窄，人多時不好逛
3,到訪日為 2022 年九月 25 日早晨五點半，陰雨，來參加 2022 年的舒跑杯路跑賽
3,樓上包廂的座椅設計不良，會發出怪聲，而且坐的角度會讓身體很痠  雖然外觀起來很新穎，但裡面的設施需再加強
3,來台北觀光，定要來感受下艋舺的氛圍
3,延平河賓公園我星期六有去過，說很開熱，都騙人的，跟本不熱鬧，擺了幾個貨櫃屋在那裡
4,夏日晚上徐徐微風吹來，聽著音樂，喝著飲料，很舒服享受啊
4,胡適故居，房間擺設仍維持原樣
4,自行車道整修得非常完善沿路風景優美也有非常多的設施大家可以多加利用喔
4,"好棒的市場地下層有售賣南北貨品乾貨 和伴手禮，亦有生果店 上層food court有南北美食, 熱鬧方便"
4,喜愛玉的人可逛逛玉市，路過遇上鴿子^_^
4,全新的站體  跟以前舊站體相差甚大  尤其是天花板  不時會變換顏色  既漂亮又夢幻
4,1971年前在此就讀德星幼稚園，記憶的開啟！  後續再讀日新國小，畢業後才離開太原路的住居
4,視野開闊 文青時尚 建築物見證 風華的歲月
4,美麗的陽明山天空藍的很美 入園參觀100元可以免費採6朵花  海芋盛開季節 欣賞魔力的花海 還能去旁邊吃山餐土雞 野菜便宜又好吃唷！
4,景緻佳，視野寬闊，只可惜附近時有工程進行
4,有溫泉有圖書館有美食丶捷運又方便
4,應該是逛過最大的室內客家文化展場
4,廟裡廟外的燈海非常漂亮
4,真的很難得還能繼續營業存在的50年代回憶，雖然飲食種類改變了很多，很現代，但是還可以有街邊就地上桌享受氛圍，大啖美食，沉浸美好回憶的體驗！仔細找找尋覓番大，還是有機會再吃到4-50年代的著名在地夜市美食！希望年輕父母有機會快帶下代去親嚐曾祖輩的美食與重溫父母的童年回憶是我們真正的台北街邊美食文化的代表哦！
4,有二棟在馬路相對，快休息只能外圍拍照，百年老榕很有歷史
4,偶而會來 但活動不多稍稍有點可惜
4,大直在地人心中，鬧中取靜的傳統廟宇
5,四季變化風景各不同，台北休閒好地方
5,規劃整體而健全，植物花卉照顧的很用心，給讚
5,進入園區讓人有很放鬆不感覺
5,可以走上紗帽山看看風景
5, 歷史上具有里程碑意義的崇拜穆斯林    
5,台大醫院是台灣醫療水準最高的地方，在傳統歷史建築中，藴育著科技化的服務及人本精神的關懷
5,溜滑梯很適合小小孩玩，免門票，適合親子同遊
5,相當清淨的好地方，椰子樹真高大
5,導覽人員態度親和解說詳盡，在她的帶領之下，讓人更貼近藝術家藉著作品傳達出的世界
5,步道有林蔭，風吹起來也很舒服  步道不會太長，階梯也不會太高  我們從內湖捷運站下車開始走，並從大湖公園出來，大概花了40分鐘（沒休息）
5,走到這裡的街道很有復古的味道，這次是陪媽媽來，才得以得知這裡有個有名的布市場，可惜假日大多店面並沒有開
5,百年古蹟---- ＠ 最近古蹟在翻修屋頂請參觀人員請勿靠近避免發生危險 ＠
5,好的地方應該要想辦法留下來，比誠品好太多
5,很老的夜市，甚至還有賣色情片的路邊攤沒想到台北市還有這種夜市
5,很漂亮的地方，全程加休息大概3個小時半
5,在這看了好幾場表演，覺得讚讚  售票口有個長髮男生好帥><
5,駐廟服務人員親切，對於文化專業不懂的地方有問必答
