1,很假（其實很想給負分，可惜沒有這個選項）
1," 這個小公園仍然關閉，孩子們不能玩，但歡迎 70 歲以上的人出去玩      This little park is still shut, kids cant play but anyone over the age of 70is welcome to hang out"
1,没有以前的繁華，可以小酌的地方      沒有以前的繁華，可以小酌的地方
1,晴光市場的蔬菜都比其他的市場來得貴，比超市還貴，吃的方面也是沒什麼特色，很般
1,大部份魚貨是冷凍，跟我了解的魚市有差異，怎麼沒看到活魚呢？
1,無中生有新建的日式假古蹟，跟傳統的日式建築比施工粗糙用材無法相比
1,"疫情影响,不理想~      疫情影響,不理想~"
1, 什麼應該是好是壞  對於老年人來說，這只是個寬敞而寬敞的聚會場所              
1,景色還不錯，雖然沒有賞楓蚊子又超多  飲料都是用次性使用的紙杯+塑膠蓋，連蛋糕的叉子都是生日用那種塑膠叉，氣氛完全沒了！  （布朗尼很乾）整體有點失望，不會再來第二次
1,古蹟還好，看看過去有錢人如何出賣台灣過有錢的生活
1,"公共資源應該活化與商業利用, 這邊應該開個星巴克"
1,太吵了，堆人在拍照，還不斷喬角度，已影響其他人
1,劍潭山登山口之的圓山水神社，近日有山友通報，在廢棄蓄水池（已變成大草原）的水泥步道間，發現條粗過手腕的大蛇出沒或藏在縫隙裡，加上此步道部份路段無人認養管理，已被雜草落葉青苔所霸凌，建議大家在排訂劍潭山行程時避開水神社此登山路徑
1,下雨即積水的步道，寸步難行，只好小心踩草地前進，實在沒心情欣賞美麗的建築
1,牙骨製品的印章與手環買回去結果是（賽璐璐塑膠）賣假貨與亂開價真是可惡，給顆星都嫌多
1,交通不方便，公車班次平均小時左右班，班次鮮少，而且從捷運內湖站往山上的站牌位置不好找，強烈建議自駕前往也要強烈建議公車業者增加班次方便內湖居民和欲搭乘公車往返的民眾
1,環境很美規劃的很好  但現在肺炎時期這麼嚴重  大家卻全擠在山腰處聊天拍照（大聊特聊）  （很密集也不戴口罩）  這樣跟廟會聚集有什麼兩樣  不是爬山就代表很健康好嗎
2,嗅到很大的琉璜味；由於位置在山上風很大舒服涼快！
