1,白飯跟熱湯可以無限續  可是白飯沒了  服務員第個回應  是告訴我我還有麵可以吃  不要說續加了是連碗飯都沒有  還要當下才煮超瞎  還是在自助區的電鍋裡煮  （廚房沒有其他電鍋可以煮？  真的超瞎  提供自助續加服務卻又端不出東西給客人  同等於沒有這項服務吧  還是要配著米飯吃的漢堡排  前去的時間還是中午12:30試問誰能接受    第二次到櫃檯反應服務員回應可以提供退費  也確實有全額退費  但當下的感受真的非常差  在用餐時段  標榜提供續加服務卻沒有能續加的品項  第時間反應得到的答案也很敷衍    實際上就稍微嚐到醬汁口味  口味中規中矩不差  但就這樣的用餐經驗是不會再去消費了
1,很爛，個月前網路訂位，打電話確認位置，跟你說查不到你的訂單，(心想我收到你們e-mail確認信是假的嗎？)但還好幫我安排2+3兩區位置，勉強接受，過5分鐘又打來說，抱歉我找到你的訂單了，現在幫你安排2+2+1三區的位置，請問2大3小，小孩都未滿5歲他們能自理嗎？開心慶生搞得很火大
1,"發票號GB-96973808  280元（2號炸雞），  整盒吃到2塊麵糰無肉，偽炸雞（無照片），  其他含肉率極低（有影片），  歡迎店家找我索取（賴:carbon-school）  或是自己去調廚房監視器    也許，這是好吃的完美比例    11/13更新進度:  業主的回應只會讓客戶更失望而已，原本有機會可以改善，或藉此改變企業形象，誰管你要怎麼做，唯可以改變的機會你搞砸了，很明顯本次""官方回應""無法滿足，甚至超越客戶的期待，真替你感到可惜    要來此消費的廣大客戶，活生生的消費糾紛在此，次性消費店家，請自行判斷"
1,鯛魚燒有點冷服務也冷冷的 濕望
1,早餐難吃又貴，重點是等很久送餐速度真的很慢！！不會再來
1,五更腸旺蔥爆牛肉沒料，劍筍有夠鹹
1,每次老闆娘都沒有戴口罩在服務大家，從三級還沒有內用開始，就是這樣，這種店應該檢舉，不合防疫規定
1,出餐速度極慢  餐點又難吃
1,我希望能給不到顆星星，我感到被搶，沒有人說他們要收取300座位的費用，所以我的雞尾酒要花800來買杯杜松子酒補品，真是難以置信！我希望你們盡快關閉並停止欺騙人們！你太無恥了    
1,鹹到完全吃不下去，只好全部倒掉了  到現在舌頭還是麻的，口也非常乾燥直喝水，懷疑味精也放很多
1,買過幾次，每次餅皮都軟軟的不太好吃，而且價格偏貴，以後不會再買  而且已經不是第次了，店員老是拿錯我點的口味，害我每次都要回去換，而且這次老闆的熟客還直在旁邊諷刺
1,餐點用料和口味有很大改善空間，這樣的品質跟價位落差大
1,"地方非常的窄 幾乎每道菜口味都太重，feels very cheap, 可是食材其實都很好 可能是太想要創新 味道都對不上"
1,光明燈霸王光明龍，X three small點燈啦，不好喝
1,餐點cp值很低，價格都偏貴，碗麵沒什麼料也要300塊以上餐廳內桌子很低，根本不是設計來用餐，
