1,半年前來5星；這次退步了，套餐忘了給湯牛肉品質問號，和夜市牛排很像沙拉鮮度不足甜點上餅干放久了軟掉潮溼飲料喝到飽取消了；但是二天前其他的客人還是飲料無限喝，說真的含糖的飲料也不可能直喝，只是吃完牛排口很渴，整個感覺降低成本用很差的食材    比較下我拍的照片，牛肉沒有油花，切口這麼整齊？      半年前來5星；這次退步了，套餐忘了給湯牛肉品質問號，和夜市牛排很像沙拉鮮度不足甜點上餅乾放久了軟掉潮溼飲料喝到飽取消了；但是二天前其他的客人還是飲料無限喝，說真的含糖的飲料也不可能直喝，只是吃完牛排口很渴，整個感覺降低成本用很差的食材    比較下我拍的照片，牛肉沒有油花，切口這麼整齊？
1,实在太贵了      實在太貴了
1,入店時完全沒有其他客人，點了三樣餐點，後面三組外帶的客人都做好出餐，我們的餐點還沒上齊，結果是忘了做？！我們是第組內用客人欸！店員三個人，哦，或許該說是個而已，兩個小朋友只是幫忙，做事感覺不用心，散散漫漫的，餐點好吃就算了，但並沒有，或許我剛好點到都雷，總之不會再訪！
1,非常沒水準的火鍋店 從進門的櫃台就好像我欠他錢樣，服務員完全沒服務熱忱，擺個臭臉
1,點個披薩要等40分鐘，沒先知會也沒有說明原因
1,"首先，這個地方太小了，如果你們有群朋友就不要去那裡其次，飲料非常尷尬，甚至更貴，這是不在意的最後，服務太匆忙了，他們只是等在你的頭上，直到你喝杯所以這是我生中最糟糕的酒吧體驗      First of all, the place is too small if you guys have a bunch of friends dontgo there Secondly, the drinks are very very awkward and even more expensivewhich is out of mind Finally, the service was so rush, they just wait on yourhead until you get a drink So this was the worst bar experience Ive ever hadin my life"
1,餐廳氣氛真的非常棒，但是他們有餐點裡面有加辣卻沒有標示清楚，只有部分餐點有標示，服務我的小姐也沒有解釋清楚餐點裡面有加辣；會選擇這家餐廳就是因為他有健康的選擇，但因為服務員不夠細心，沒有說明他們餐點裡面有辣，造成我吃完以後反而立刻腸胃很不舒服，實在讓人非常生氣雖然氣氛好但服務人員專業度很欠佳，細心度整體需要提升
1,"叫了碗溫州餛飩湯外送,結果超難吃!肉好像過期很久的口感,整碗丟了!真的是浪費錢!剛看了店家評價,無言!"
1,用餐感覺不舒服，小老闆態度讓人不敢恭維，有些驕傲收回先前給的五顆星
1,預定外帶自取，於指定領取時間抵達，不但我的餐點還沒做，卻還先幫其他現場外帶的人先製作，內用也沒幾組客人，不懂為何我的餐點還沒做，指定領取時間完全不可信！！看有42分這麼高的評價，以為餐點多好吃，點了招牌青醬雞腿義大利麵，雞腿調味正常但乾柴，義大利麵就厲害的難吃了，完全無味且看不到任何醬汁，連鹹味都沒有，可能是青醬風味麵，整份餐點最好吃的就是荷包蛋跟花椰菜我想這家店可能很適合拍照喝飲料，吃飯的話請謹慎考慮，附近還有很多好吃的店家任君挑選
1,服務態度不佳，說不要的東西，  通通給你加進來，愛理不理的
